price_idr,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,cluster,pool,mrt,tol,mall,city_Jakarta Barat,city_Jakarta Pusat,city_Jakarta Selatan,city_Jakarta Timur,city_Jakarta Utara
22.942469321110103,pulo gadung,6.0,4.0,3.0,5.755742213586912,4.51085950651685,0,0,0,0,0,0,0,0,1,0
21.886416647064593,pulo gadung,5.0,3.0,0.0,4.51085950651685,4.61512051684126,0,0,0,0,0,0,0,0,1,0
22.181880859878486,pulo gadung,4.0,2.0,3.0,5.017279836814924,4.394449154672439,0,0,0,0,0,0,0,0,1,0
22.33270374958051,pulo gadung,3.0,2.0,2.0,5.303304908059076,4.61512051684126,0,0,0,0,0,0,0,0,1,0
23.49585455924869,pulo gadung,8.0,4.0,4.0,6.478509642208569,6.111467339502679,0,0,0,0,0,0,0,0,1,0
23.667704816165482,pulo gadung,7.0,5.0,2.0,6.284134161070802,6.398594934535208,0,0,0,0,0,0,0,0,1,0
21.639556569220566,pulo gadung,4.0,3.0,0.0,4.51085950651685,4.61512051684126,0,0,0,0,0,0,0,0,1,0
23.025850930040455,pulo gadung,6.0,5.0,2.0,5.564520407322694,5.993961427306569,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,5.0,4.0,1.0,5.634789603169249,5.5254529391317835,0,0,0,0,0,0,0,0,1,0
22.515025306341133,pulo gadung,5.0,3.0,1.0,5.631211781821365,5.5254529391317835,0,0,0,0,0,0,0,0,1,0
23.667704816165482,pulo gadung,7.0,6.0,2.0,6.284134161070802,6.535241271013659,0,0,0,0,0,0,0,0,1,0
22.59506801400185,pulo gadung,5.0,3.0,1.0,5.627621113690637,5.303304908059076,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,4.0,3.0,1.0,5.831882477283517,5.303304908059076,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,5.0,4.0,0.0,5.303304908059076,6.129050210060545,0,0,0,0,0,0,0,0,1,0
23.248994481334666,pulo gadung,7.0,6.0,0.0,6.2422232654551655,6.398594934535208,0,0,0,0,0,0,0,0,1,0
21.80507100763712,ciracas,6.0,6.0,3.0,5.771441123130016,5.993961427306569,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,5.0,3.0,1.0,5.634789603169249,5.942799375126701,0,0,0,0,0,0,0,0,1,0
23.901319667336022,pulo gadung,6.0,4.0,2.0,6.431331081933479,6.111467339502679,0,0,0,0,0,0,0,0,1,0
23.208172486817745,pulo gadung,6.0,5.0,4.0,6.580639137284949,6.111467339502679,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,4.0,4.0,2.0,5.365976015021851,5.3230099791384085,0,0,0,0,0,0,0,0,1,0
22.86333200056033,cakung,5.0,5.0,4.0,5.993961427306569,6.68586094706836,0,0,0,0,0,0,0,0,1,0
22.15835036247383,cakung,5.0,4.0,2.0,5.303304908059076,5.225746673713202,0,0,0,0,0,0,0,0,1,0
22.33270374958051,pulo gadung,4.0,3.0,0.0,5.303304908059076,5.017279836814924,0,0,0,0,0,0,0,0,1,0
22.515025306341133,pulo gadung,5.0,4.0,1.0,5.3981627015177525,6.129050210060545,0,0,0,0,0,0,0,0,1,0
22.802707378751247,pulo gadung,5.0,4.0,1.0,5.707110264748875,5.303304908059076,0,0,0,0,0,0,0,0,1,0
21.57768116552801,pulo gadung,4.0,3.0,0.0,4.51085950651685,5.303304908059076,0,0,0,0,0,0,0,0,1,0
22.73816885762201,pulo gadung,5.0,3.0,2.0,5.796057750765372,6.111467339502679,0,0,0,0,0,0,0,0,1,0
23.248994481334666,pulo gadung,4.0,2.0,2.0,5.993961427306569,5.5254529391317835,0,0,0,0,0,0,0,0,1,0
21.639556569220566,pulo gadung,5.0,4.0,1.0,4.844187086458591,5.5254529391317835,0,0,0,0,0,0,0,0,1,0
22.625373363492585,pulo gadung,6.0,3.0,0.0,5.8377304471659395,5.5254529391317835,0,0,0,0,0,0,0,0,1,0
22.632808341978997,pulo gadung,4.0,3.0,1.0,5.69035945432406,5.303304908059076,0,0,0,0,0,0,0,0,1,0
22.428013929366653,pulo gadung,4.0,3.0,1.0,5.627621113690637,4.61512051684126,0,0,0,0,0,0,0,0,1,0
21.886416647064593,pulo gadung,4.0,2.0,1.0,4.919980925828125,4.564348191467836,0,0,0,0,0,0,0,0,1,0
22.920490414393743,makasar,4.0,3.0,2.0,6.184148890937483,5.860786223465865,0,0,0,0,0,0,0,0,1,0
21.253894088596816,cakung,5.0,3.0,2.0,4.51085950651685,5.017279836814924,1,0,0,0,0,0,0,0,1,0
22.625373363492585,cakung,8.0,6.0,2.0,5.707110264748875,6.111467339502679,0,0,0,0,0,0,0,0,1,0
20.790924486354804,cakung,5.0,2.0,1.0,4.394449154672439,5.081404364984463,0,0,0,0,0,0,0,0,1,0
21.253894088596816,jatinegara,4.0,1.0,1.0,5.1298987149230735,4.61512051684126,0,0,0,0,0,0,0,0,1,0
23.362323166633097,pulo gadung,6.0,4.0,0.0,6.042632833682381,6.2166061010848646,0,0,0,0,0,0,0,0,1,0
23.431316038115288,pulo gadung,6.0,5.0,4.0,6.666956792429207,6.55250788703459,0,0,0,0,0,0,0,0,1,0
22.109560198316302,duren sawit,6.0,3.0,0.0,5.58724865840025,5.303304908059076,0,0,0,0,0,0,0,0,1,0
24.18900173977739,pulo gadung,8.0,5.0,5.0,6.608000625296087,6.311734809152915,0,0,0,0,0,0,0,0,1,0
21.659359196508902,kramat jati,6.0,4.0,2.0,5.123963979403259,5.802118375377063,0,0,0,0,0,0,0,0,1,0
21.02337043013749,cempaka putih,3.0,3.0,1.0,3.7612001156935624,4.356708826689592,0,0,0,0,0,0,1,0,0,0
21.282881625453264,kemayoran,3.0,3.0,1.0,4.127134385045092,4.7535901911063645,0,0,0,0,0,0,1,0,0,0
21.282881625453264,cempaka putih,3.0,3.0,1.0,3.784189633918261,4.30406509320417,0,0,0,0,0,0,1,0,0,0
21.10852823841733,cempaka putih,4.0,4.0,1.0,3.7612001156935624,4.290459441148391,0,0,0,0,0,0,1,0,0,0
20.818576017659826,sawah besar,3.0,3.0,1.0,3.7612001156935624,4.23410650459726,0,0,0,0,0,0,1,0,0,0
21.12873094572124,cempaka putih,4.0,4.0,1.0,4.02535169073515,4.290459441148391,0,0,0,0,0,0,1,0,0,0
21.253894088596816,kemayoran,4.0,4.0,1.0,4.04305126783455,4.7535901911063645,0,0,0,0,0,0,1,0,0,0
21.05973807428191,cempaka putih,4.0,4.0,1.0,3.7612001156935624,4.356708826689592,0,0,0,0,0,0,1,0,0,0
23.32595552246487,cempaka putih,7.0,6.0,5.0,5.8888779583328805,6.803505257608338,0,0,0,0,0,0,1,0,0,0
21.752885254484713,cempaka putih,4.0,4.0,2.0,4.532599493153256,5.153291594497779,0,0,0,0,0,0,1,0,0,0
21.05973807428191,gambir,3.0,3.0,2.0,3.713572066704308,4.204692619390966,0,0,0,0,0,0,1,0,0,0
23.981362375006356,menteng,3.0,3.0,2.0,5.655991810819852,6.2166061010848646,0,0,0,0,0,0,1,0,0,0
