title,price_idr,city,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,scraped_at
"Sedayu City Kelapa Gading, Jakarta Utara Semi Furnished Bagus Rumah SHM",2400000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,57.0,81.0,2026-05-20T22:33:26.841011+00:00
"Rumah Siap Huni 2 Lantai, Hadap Timur, Kamar3+1",2500000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,1.0,96.0,72.0,2026-05-20T22:33:30.259197+00:00
Rumah Siap Huni Hadap Barat Kamar 3 di Gading Pelangi,3000000000.0,Jakarta Utara,Kelapa Gading,3.0,3.0,2.0,105.0,111.0,2026-05-20T22:33:33.235010+00:00
"Rumah Mewah Siap Huni, Hadap Barat,Full Marmer",14800000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,4.0,300.0,720.0,2026-05-20T22:33:37.129430+00:00
Dijual Turun Harga Rumah Siap Huni Sherwood Townhouse,5500000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,4.0,120.0,338.0,2026-05-20T22:33:41.160850+00:00
Dijual Rumah Kenari di Bgm Pik1 Luas 325M2 Semi Furnish SHM,16000000000.0,Jakarta Utara,Pantai Indah Kapuk,7.0,6.0,4.0,325.0,400.0,2026-05-20T22:33:44.640594+00:00
Rumah Pademangan Jual Siap Tinggal Jakarta Utara,2500000000.0,Jakarta Utara,Pademangan,3.0,2.0,,108.0,324.0,2026-05-20T22:33:48.488786+00:00
Di Jual Rumah Pantai Mutiara View Laut Kanal Besar bisa Parkir Yatch Pribadi,40000000000.0,Jakarta Utara,Pluit,5.0,5.0,3.0,650.0,800.0,2026-05-20T22:33:52.049363+00:00
Rumah Mewah Phinisi Indah,25000000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,4.0,7.0,520.0,750.0,2026-05-20T22:33:54.700446+00:00
Dijual Rumah Daerah Indomobil Pik Luas 252M2 SHM Hadap Utara,12500000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,4.0,2.0,252.0,324.0,2026-05-20T22:33:57.352446+00:00
Rumah Siap Huni Kamar 2,2300000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,112.0,70.0,2026-05-20T22:33:59.909690+00:00
Jual Cepat Rumah 2 Lantai Muara Karang Lokasi Tenang,2750000000.0,Jakarta Utara,Muara Karang,1.0,1.0,,120.0,240.0,2026-05-20T22:34:02.526831+00:00
Dijual Cepat Rumah Muara Karang 3 Hitung Tanah,2000000000.0,Jakarta Utara,Muara Karang,3.0,2.0,1.0,90.0,85.0,2026-05-20T22:34:04.493414+00:00
Dijual Rumah Tua Harga Tanah Muara Karang,2400000000.0,Jakarta Utara,Muara Karang,3.0,2.0,1.0,120.0,150.0,2026-05-20T22:34:07.495140+00:00
Dijual Rumah Cluster Long Beach Pik Jakarta Utara,2800000000.0,Jakarta Utara,Pantai Indah Kapuk,3.0,3.0,,72.0,190.0,2026-05-20T22:34:10.171473+00:00
Rumah Cantik Ancol Rasa Villa Fasilitas Lengkap View Laut 6 Lantai,12500000000.0,Jakarta Utara,Ancol,4.0,3.0,,144.0,560.0,2026-05-20T22:34:15.999323+00:00
Rumah 3 Lantai di Pluit Jakarta Utara,5850000000.0,Jakarta Utara,Pluit,4.0,3.0,2.0,200.0,450.0,2026-05-20T22:34:19.751213+00:00
Rumah Dijual Sunter - Danau Indah Barat,36000000000.0,Jakarta Utara,Sunter,8.0,6.0,4.0,1185.0,1500.0,2026-05-20T22:34:22.749751+00:00
Rumah Standart Kelapa Gading 2 Lantai Hadap Selatan,2600000000.0,Jakarta Utara,Kelapa Gading,5.0,2.0,1.0,120.0,150.0,2026-05-20T22:34:28.509372+00:00
"Rumah Sunter 3,5 Lantai Hadap Utara Carport 3 Mobil",6300000000.0,Jakarta Utara,Sunter,3.0,4.0,3.0,180.0,540.0,2026-05-20T22:34:31.232020+00:00
Rumah Kelapa Gading Murahh Minimalis Harga 2m an,2000000000.0,Jakarta Utara,Kelapa Gading,3.0,4.0,,120.0,170.0,2026-05-20T22:34:34.432592+00:00
RUMAH JANUR ELOK TERMURAHHH 10X20 TINGGI DR JALAN,4000000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,,200.0,130.0,2026-05-20T22:34:37.803009+00:00
Superr Murahh! Dijual Rumah Full Furnish Dekat Penabur Harga Ok,2650000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,,102.0,200.0,2026-05-20T22:34:41.265784+00:00
Dijual Rumah Mewah Hoek Bebas Banjir Gading Grande Residence,5800000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,2.0,164.0,172.0,2026-05-20T22:34:47.099164+00:00
Dijual Rumah Mewah Pantai Indah Kapuk,12500000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,2.0,405.0,550.0,2026-05-20T22:34:50.903729+00:00
Rumah di Jl. Layar Permai. Pantai Indah Kapuk. Siap Huni,1800000000.0,Jakarta Utara,Pantai Indah Kapuk,3.0,3.0,,48.0,64.0,2026-05-20T22:34:53.719669+00:00
Rumah Kelapa Cengkir Dekat Mall Kelapa Gading,5000000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,,200.0,150.0,2026-05-20T22:34:56.171362+00:00
Dijual. Rumah. Pik 1 Florence LT 120.M2 SHM,4600000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,3.0,2.0,120.0,240.0,2026-05-20T22:34:58.738666+00:00
Dijual Rumah Mewah Mediterania Pik (25210),10500000000.0,Jakarta Utara,Penjaringan,4.0,3.0,2.0,250.0,450.0,2026-05-20T22:35:01.193674+00:00
Dijual Cepat Rumah. Muara Karang 2 LT SHM LT 160M2,5500000000.0,Jakarta Utara,Muara Karang,4.0,3.0,3.0,160.0,250.0,2026-05-20T22:35:04.089588+00:00
Rumah Muara Karang 3 LT. Siap Huni di Penjaringan Jakarta Utara,2100000000.0,Jakarta Utara,Muara Karang,3.0,3.0,1.0,52.0,120.0,2026-05-20T22:35:07.793748+00:00
Dijual Cepat Rumah 3 Lantai Rooftop Brand New Siap Huni,3200000000.0,Jakarta Utara,Kelapa Gading,5.0,5.0,2.0,102.0,102.0,2026-05-20T22:35:13.515509+00:00
Dijual Cepat Rumah Standar Hook 2 Lantai Di Tifa Bangun Sarana Kg,3300000000.0,Jakarta Utara,Kelapa Gading,5.0,2.0,2.0,193.0,200.0,2026-05-20T22:35:15.760771+00:00
"Properti 2 Lantai Ideal Buat Resto, Bridal House, Showroom, Dekat Pusat Bisnis Sunter",24000000000.0,Jakarta Utara,Sunter,6.0,5.0,10.0,865.0,1107.0,2026-05-20T22:35:21.366230+00:00
"Rumah Pluit Sakti, Luas 235M, Full Renov Interor, Siap Huni",8500000000.0,Jakarta Utara,Pluit,7.0,7.0,,235.0,500.0,2026-05-20T22:35:24.321511+00:00
"Rumah Muara Karang Luas 300M2, Cocok untuk Kantor, Jalan.lebar, Murah",11500000000.0,Jakarta Utara,Muara Karang,4.0,3.0,,250.0,700.0,2026-05-20T22:35:26.686487+00:00
"Rumah Mewah Trimaran Pik Brand New, Modern Minimalis, Pool",50000000.0,Jakarta Utara,Pantai Indah Kapuk,6.0,6.0,,50.0,1300.0,2026-05-20T22:35:32.216038+00:00
Di Jual Rumah Cantik Siap Huni Lokasi Bebas Banjir,11000000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,2.0,220.0,550.0,2026-05-20T22:35:34.366133+00:00
"Rumah Mewah di Pluit Barat Raya, Penjaringan, Semi Furnished, 715M², 2 Lt, SHM",23000000000.0,Jakarta Utara,Penjaringan,5.0,,4.0,715.0,600.0,2026-05-20T22:35:40.291199+00:00
"Rumah Mewah 516 M² di Pluit Putri Penjaringan - Hook, Siap Huni, Lokasi Blok Eksklusif",16000000000.0,Jakarta Utara,Penjaringan,6.0,6.0,,516.0,800.0,2026-05-20T22:35:43.065930+00:00
"Di Jual Rumah Bagus di Kelapa Gading, Siap Huni",3600000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,2.0,170.0,200.0,2026-05-20T22:35:46.255452+00:00
"Jual Rumah Taman Permata Indah Penjaringan Jakarta Utara, Jalan 2 Mobil Semi Furnished SHM",2600000000.0,Jakarta Utara,Penjaringan,3.0,3.0,2.0,97.0,200.0,2026-05-20T22:35:48.938968+00:00
Jual Rumah Hoek 3 Lt Shm Bagus Semi Furnished Di Villa Permata Gading,8000000000.0,Jakarta Utara,Kelapa Gading,6.0,6.0,3.0,250.0,400.0,2026-05-20T22:35:54.609493+00:00
Turun Harga!Rumah Megah Hoek Furnished Bagus Di Kelapa Gading,11000000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,2.0,360.0,450.0,2026-05-20T22:35:56.749169+00:00
Jual Cepat Rumah 8x20 M2 Di Kelapa Puyuh,3500000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,2.0,160.0,150.0,2026-05-20T22:36:03.204416+00:00
Dijual Rumah Siap Huni Di Kelapa Cengkir Timur 6x18m2,4200000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,1.0,108.0,240.0,2026-05-20T22:36:04.958585+00:00
Turun! Rumah Luas Strategis di Kompleks Rapi Kelapa Gading,5900000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,2.0,240.0,200.0,2026-05-20T22:36:08.531390+00:00
Jual/Sewa Rumah Siap Huni Gading Pelangi 8X23m2 di Kelapa Gading,5100000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,2.0,184.0,260.0,2026-05-20T22:36:12.378511+00:00
Jual Butuh Cepat Rumah Siap Huni 8X17m2 di Kelapa Nias,3500000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,136.0,200.0,2026-05-20T22:36:15.170317+00:00
"Jual Cepat Rumah Siap Huni 6X17m2 Janur Asri, Kelapa Gading",2550000000.0,Jakarta Utara,Kelapa Gading,3.0,1.0,1.0,102.0,100.0,2026-05-20T22:36:18.486519+00:00
Jual Cepat Kirana 9x17m2 Siap Huni Lingkungan Asri,5500000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,1.0,163.0,185.0,2026-05-20T22:36:24.841030+00:00
Jual Cepat Rumah Siap Huni 6x17m2 Di Puan,2600000000.0,Jakarta Utara,Kelapa Gading,4.0,2.0,2.0,102.0,160.0,2026-05-20T22:36:28.512836+00:00
Jual Cepat Rumah Siap Huni 10x20m2 Di Cengkir Barat,5300000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,2.0,200.0,240.0,2026-05-20T22:36:31.559995+00:00
Jual Rumah Baru Imperial 8X15m2 Strategis,3250000000.0,Jakarta Utara,Kelapa Gading,6.0,5.0,2.0,120.0,180.0,2026-05-20T22:36:34.439615+00:00
Jual Rumah Baru Classic Modern Vgi 312M2,19500000000.0,Jakarta Utara,Kelapa Gading,6.0,7.0,2.0,312.0,430.0,2026-05-20T22:36:37.371710+00:00
Termurah Jual Cepat Rumah 433M2 Siap Huni Akses 3 Mbl di Vgi,19500000000.0,Jakarta Utara,Kelapa Gading,8.0,8.0,4.0,433.0,900.0,2026-05-20T22:36:39.984322+00:00
Jual Rumah Minimalis 9X17m2 Anti Banjir di Janur Indah,5300000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,2.0,163.0,215.0,2026-05-20T22:36:43.490049+00:00
Dijual Rumah Pelepah Raya 6x21m2 Siap Huni,2600000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,1.0,126.0,128.0,2026-05-20T22:36:46.358062+00:00
Dijual/sewa Rumah 6x15m2 Cengkir Barat Siap Huni,2550000000.0,Jakarta Utara,Kelapa Gading,4.0,2.0,2.0,90.0,60.0,2026-05-20T22:36:51.332052+00:00
Jual Cepat Rumah 9x20 Sudah Renov Di Gading Parkview,6950000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,2.0,180.0,240.0,2026-05-20T22:36:55.134646+00:00
Jual Cepat Rumah Minimalis 4x20m2 Di Imperial Gading,1590000000.0,Jakarta Utara,Cilincing,2.0,2.0,2.0,80.0,90.0,2026-05-20T22:36:57.842358+00:00
Jual Cepat Rumah Siap Huni 6X15m2 Gading Grande,3000000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,2.0,90.0,160.0,2026-05-20T22:37:00.870627+00:00
Dijual Rumah Minimalis 8X18m2 Gading Pelangi,3750000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,1.0,209.0,120.0,2026-05-20T22:37:05.793654+00:00
Jual Cepat Rumah Minimalis Murah 6X15m2 di Hibrida,2550000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,2.0,90.0,205.0,2026-05-20T22:37:12.337139+00:00
Jual Rumah Minimalis Lux 14X21m2 di Villa Artha Gading,20000000000.0,Jakarta Utara,Kelapa Gading,5.0,6.0,4.0,294.0,900.0,2026-05-20T22:37:22.460540+00:00
Jual Cepat Rumah Baru 4X15m2 di Bcs Kelapa Gading,1570000000.0,Jakarta Utara,Kelapa Gading,3.0,3.0,1.0,60.0,85.0,2026-05-20T22:37:29.126407+00:00
Dijual Rumah 11X20m2 Sudah Tinggi Anti Banjir di Janur Elok,7400000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,3.0,220.0,275.0,2026-05-20T22:37:36.245454+00:00
Hunian Indah Dalam Cluster Eksklusif Ebony yang Dikelilingi Kanal,35000000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,4.0,462.0,1120.0,2026-05-20T22:37:46.627195+00:00
"Jual Cepat, Rumah 1,5Lt Siap Huni Furnished di Sunter, Nego",3100000000.0,Jakarta Utara,Sunter,4.0,3.0,,144.0,1.0,2026-05-20T22:37:49.063643+00:00
"Rumah Muara Karang Brand New 4x15 3,5 Lantai",2950000000.0,Jakarta Utara,Muara Karang,3.0,3.0,,60.0,200.0,2026-05-20T22:37:56.360354+00:00
Rumah Brand New Muara Karang 8x15 Minimalist Modern,5500000000.0,Jakarta Utara,Muara Karang,5.0,5.0,,120.0,300.0,2026-05-20T22:37:59.939367+00:00
Rumah Muara Karang Posisi Jalan Raya 10x24 Cocok Utk Usaha,9500000000.0,Jakarta Utara,Muara Karang,3.0,2.0,,240.0,570.0,2026-05-20T22:38:02.369813+00:00
Rumah Pluit 8x20 2 Lantai Rapi Siap Huni,5000000000.0,Jakarta Utara,Pluit,4.0,5.0,,160.0,250.0,2026-05-20T22:38:05.959154+00:00
Rumah Muara Karang 6x20 2 Lantai Rapi Siap Huni,4000000000.0,Jakarta Utara,Muara Karang,3.0,2.0,,120.0,150.0,2026-05-20T22:38:08.413782+00:00
Rumah Pluit Timur 10x20 3.5 Lantai Rapi Siap Huni Semi Furnish,8900000000.0,Jakarta Utara,Pluit,6.0,6.0,,200.0,500.0,2026-05-20T22:38:10.924785+00:00
"Rumah Pantai Indah Kapuk 10x25 2,5 Lantai Rapi Cantik Siap Huni",11500000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,3.0,250.0,250.0,2026-05-20T22:38:14.680960+00:00
"Rumah Pluit 10X23,5 Interior Cantik Rapi Siap Huni",8500000000.0,Jakarta Utara,Pluit,8.0,7.0,,235.0,610.0,2026-05-20T22:38:17.879790+00:00
Rumah Layar Permai 6X15 Rapi Siap Huni 2 Lantai,3700000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,2.0,,90.0,120.0,2026-05-20T22:38:21.647336+00:00
Jual Modal Rumah Pik2 10x20 Brand New Rapi,8830000000.0,Jakarta Utara,Pantai Indah Kapuk 2,3.0,3.0,,200.0,250.0,2026-05-20T22:38:24.296090+00:00
Rumah tua Pluit 10x20 1 1/4 lantai SHM,5500000000.0,Jakarta Utara,Pluit,3.0,2.0,,200.0,150.0,2026-05-20T22:38:27.477070+00:00
"Rumah Pik2 Tahap2 4,5X10 2 Lantai Rapi SHM",1700000000.0,Jakarta Utara,Pantai Indah Kapuk 2,2.0,2.0,,45.0,50.0,2026-05-20T22:38:31.188205+00:00
Rumah di Sumagung Kelapa Gading,6500000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,220.0,330.0,2026-05-20T22:38:34.429572+00:00
Rumah di Sunter Paradise Jakarta Utara,5700000000.0,Jakarta Utara,Sunter,5.0,4.0,3.0,180.0,260.0,2026-05-20T22:38:38.027199+00:00
Rumah Permata Biru Kelapa Gading Perlu Renovasi Murah,1500000000.0,Jakarta Utara,Kelapa Gading,3.0,1.0,1.0,59.0,118.0,2026-05-20T22:38:41.257769+00:00
Dijual Rumah Di Sunter Mas Jakarta Utara Shm,2800000000.0,Jakarta Utara,Sunter,3.0,2.0,,144.0,99.0,2026-05-20T22:38:44.647211+00:00
Jual Cepat Rumah Baru Gading Griya Residence Ggr,1270000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,52.0,75.0,2026-05-20T22:38:47.652946+00:00
Murahh Dijual Cepat Rumah Janur Asri Bangunan Baru Siap Huni,3000000000.0,Jakarta Utara,Kelapa Gading,4.0,2.0,2.0,102.0,270.0,2026-05-20T22:38:50.419808+00:00
Dijual Rumah Siap Huni di Sunter Indah Jakarta Utara,3200000000.0,Jakarta Utara,Sunter,4.0,3.0,,96.0,120.0,2026-05-20T22:38:55.939015+00:00
Rumah Bagus Murah Gading Grande Siap Huni,3000000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,2.0,90.0,180.0,2026-05-20T22:39:00.951293+00:00
Dijual Cepat Rumah Minimalis Janur Asri,3000000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,1.0,102.0,230.0,2026-05-20T22:39:03.252246+00:00
Dijual Rumah Standard Kelapa Cengkir Barat,2400000000.0,Jakarta Utara,Kelapa Gading,10.0,5.0,1.0,90.0,140.0,2026-05-20T22:39:05.117150+00:00
Dijual Rumah Furnished Siap Huni di Sunter Garden Jakarta Utara,4800000000.0,Jakarta Utara,Sunter,4.0,4.0,,160.0,280.0,2026-05-20T22:39:10.728563+00:00
Dijual Rumah Bagus dan Semi Furnished di Janur Elok Residence Kelapa Gading,7600000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,3.0,220.0,275.0,2026-05-20T22:39:14.334190+00:00
Dijual Rumah Siap Huni di Sunter Agung Jakarta Utara,2600000000.0,Jakarta Utara,Sunter,2.0,2.0,,84.0,84.0,2026-05-20T22:39:17.928988+00:00
Murah !! Dijual Rumah Baru Luas 45 Siap Huni Minimalis di Komp. Beacukai Sukapura Hadap Utara,1070000000.0,Jakarta Utara,Cilincing,3.0,3.0,1.0,45.0,70.0,2026-05-20T22:39:21.083506+00:00
Murah!.Jual Rumah Bcs Siap Huni 6X15 Selatan,1350000000.0,Jakarta Utara,Kelapa Gading,2.0,1.0,1.0,90.0,75.0,2026-05-20T22:39:23.073038+00:00
"Murah !! Dijual Rumah Baru 3,5 X 15 Minimalis Siap Huni di Gading Griya Residence Hadap Timur",1250000000.0,Jakarta Utara,Cilincing,3.0,3.0,1.0,52.0,80.0,2026-05-20T22:39:26.976386+00:00
"Paling Murah Dijual Cepat Turun Harga Rumah Hitung Tanah di Gading Griya Lestari , Bisa Nego",1300000000.0,Jakarta Utara,Cilincing,1.0,1.0,,153.0,153.0,2026-05-20T22:39:30.267134+00:00
Murah! Jual Rumah Siap Huni di Bcs 4X15 Selatan,925000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,60.0,84.0,2026-05-20T22:39:33.885781+00:00
Dijual Rumah di Pantai Indah Kapuk 2 Pik California,980000000.0,Jakarta Utara,Pantai Indah Kapuk 2,2.0,2.0,1.0,45.0,60.0,2026-05-20T22:39:37.906749+00:00
459 Rumah Pik Camar,4500000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,3.0,,161.0,161.0,2026-05-20T22:39:41.709818+00:00
Jual Cepat Rumah Janur Asri Minimalis Siap Huni,2550000000.0,Jakarta Utara,Kelapa Gading,3.0,1.0,1.0,102.0,90.0,2026-05-20T22:39:44.216696+00:00
Mewah Rumah Siap Huni Kelapa Gading,6800000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,3.0,200.0,240.0,2026-05-20T22:39:47.470162+00:00
Rumah 3 Lantai Pantai Indah Kapuk Furnish,5500000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,3.0,,140.0,200.0,2026-05-20T22:39:49.487857+00:00
Rumah Milenial Pik 2 Luas 90M2 Semi Furnish,2500000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,4.0,,90.0,119.0,2026-05-20T22:39:51.887959+00:00
Rumah Minimalis Pik Grisenda Luas 160M2 Bangunan Kontraktor,7500000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,4.0,,160.0,250.0,2026-05-20T22:39:55.023087+00:00
Rumah Pantai Indah Kapuk Luas 230M2 Depan Taman,10000000000.0,Jakarta Utara,Pantai Indah Kapuk,7.0,4.0,,230.0,250.0,2026-05-20T22:39:58.872544+00:00
Dijual Rumah Pik 2 Luas 120M2 Furnish Cluster Danau,4500000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,4.0,,120.0,142.0,2026-05-20T22:40:04.818682+00:00
Dijual Town House 3 Lantai di Pantai Indah Kapuk,5000000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,3.0,,120.0,250.0,2026-05-20T22:40:07.505660+00:00
Di Jual Rumah Baru di Nias Kelapa Gading,4500000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,120.0,240.0,2026-05-20T22:40:11.233105+00:00
Rumah Dijual Gading Elok Utara Rapi Siap Huni,2900000000.0,Jakarta Utara,Kelapa Gading,3.0,4.0,1.0,108.0,266.0,2026-05-20T22:40:14.683375+00:00
Jual Cepat Rumah Minimalis Kelapa Molek 3 Lantai,3200000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,111.0,280.0,2026-05-20T22:40:17.399708+00:00
Rumah Kopyor Timur Dijual Cepat Rapi Siap Huni,1950000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,102.0,95.0,2026-05-20T22:40:20.204136+00:00
Rumah Baru Murah Jual Cepat Kelapa Hybrida,2900000000.0,Jakarta Utara,Kelapa Gading,3.0,3.0,2.0,102.0,180.0,2026-05-20T22:40:22.644718+00:00
Dijual Cepat Rumah Lantai 2 Siap Huni Sunter Hijau,3200000000.0,Jakarta Utara,Sunter,3.0,2.0,1.0,128.0,184.0,2026-05-20T22:40:25.067092+00:00
Rumah Taman Resort Mediterania Pik 1 dengan 2 Lantai 6 Kamar,27000000000.0,Jakarta Utara,Pantai Indah Kapuk,6.0,5.0,2.0,450.0,450.0,2026-05-20T22:40:28.159275+00:00
Rumah Pik 2 Full Furnish Bagus Di Cluster Millenial,1650000000.0,Jakarta Utara,Pantai Indah Kapuk 2,2.0,2.0,1.0,45.0,50.0,2026-05-20T22:40:31.724876+00:00
Rumah Dijual Pademangan,1550000000.0,Jakarta Utara,Pademangan,3.0,2.0,,75.0,225.0,2026-05-20T22:40:34.901018+00:00
Rumah Dijual Pademangan - 4 Lantai,2500000000.0,Jakarta Utara,Pademangan,3.0,3.0,1.0,75.0,225.0,2026-05-20T22:40:39.785805+00:00
Rumah Modern di Sedayu City Kelapa Gading,2500000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,2.0,45.0,87.0,2026-05-20T22:40:45.421623+00:00
Dijual Rumah 4 Lantai & Full Furnished di Sunter Paradise Jakarta Utara,5500000000.0,Jakarta Utara,Sunter,6.0,3.0,3.0,180.0,354.0,2026-05-20T22:40:49.116370+00:00
Rumah Minimalis di Sunter 6X14m2 Selatan.komplek Rapih,2990000000.0,Jakarta Utara,Sunter,3.0,3.0,2.0,84.0,175.0,2026-05-20T22:40:52.776472+00:00
Rumah Bagus di Sunter Danau Indah Lt300m2.jalan Boulevard Hadap Barat,9500000000.0,Jakarta Utara,Sunter,6.0,5.0,4.0,300.0,570.0,2026-05-20T22:40:56.552082+00:00
Rumah di Kelapa Gading Jgc.6x15m2.barat.3kt Dan2km,2400000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,1.0,90.0,120.0,2026-05-20T22:41:00.059607+00:00
Dijual Rumah 2 LT Jl. Kayu Putih Iv Jakarta Timur,18000000000.0,Jakarta Utara,Kelapa Gading,7.0,3.0,4.0,667.0,300.0,2026-05-20T22:41:18.384628+00:00
"Dijual Rumah di Sunter 1,5 Lantai Hadap Timur",2850000000.0,Jakarta Utara,Sunter,3.0,2.0,2.0,132.0,198.0,2026-05-20T22:41:21.448328+00:00
Rumah 2 Lantai di Griya Inti Sentosa - Pembelian Via Lelang (Pasti Dapat!),3720000000.0,Jakarta Utara,Sunter,,,2.0,180.0,200.0,2026-05-20T22:41:24.065402+00:00
Dijual Kost di Pademangan 4 Lantai Hadap Selatan,3500000000.0,Jakarta Utara,Pademangan,29.0,29.0,2.0,137.0,550.0,2026-05-20T22:41:27.800562+00:00
Dijual Rumah di Metro Marina Ancol Barat Furnished,3500000000.0,Jakarta Utara,Ancol,4.0,3.0,2.0,120.0,112.0,2026-05-20T22:41:31.621228+00:00
Dijual Rumah di Sunter 3 Lantai,6200000000.0,Jakarta Utara,Sunter,6.0,4.0,2.0,180.0,444.0,2026-05-20T22:41:34.435959+00:00
Rumah 3Lt Bagus Siap Huni di Janur Elok Kelapa Gading Jakarta Utara,5700000000.0,Jakarta Utara,Kelapa Gading,8.0,5.0,2.0,153.0,459.0,2026-05-20T22:41:37.276361+00:00
Rumah Pantai Mutiara - Parkir Yatch Pribadi - Siap Nego!!,41000000000.0,Jakarta Utara,Pantai Mutiara,5.0,5.0,2.0,650.0,800.0,2026-05-20T22:41:39.818050+00:00
Katamaran Indah - Swimming Pool - Siap Huni.,16000000000.0,Jakarta Utara,Pantai Indah Kapuk,6.0,6.0,7.0,358.0,800.0,2026-05-20T22:41:42.041055+00:00
Florence Hoek 13x20 - Siap Huni.,13500000000.0,Jakarta Utara,Pantai Indah Kapuk,3.0,3.0,4.0,260.0,600.0,2026-05-20T22:41:45.032471+00:00
Dijual Hunian Mewah Cluster Concerto 10 X 20 Golf Island,8500000000.0,Jakarta Utara,Golf Island,4.0,4.0,2.0,200.0,375.0,2026-05-20T22:41:48.006582+00:00
"Dijual Rumah Cantik Pelepah Elok - Siap Huni, Lokasi Premium Bebas Banjir! Sudah SHM",2990000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,1.0,108.0,108.0,2026-05-20T22:42:02.274743+00:00
"Rumah 3 Lantai Bagus Semi Furnished di Pluit, Jakarta Utara",7750000000.0,Jakarta Utara,Pluit,5.0,5.0,,286.0,350.0,2026-05-20T22:42:05.491011+00:00
Rumah Pluit Permai Brand New,4800000000.0,Jakarta Utara,Pluit,5.0,4.0,2.0,140.0,300.0,2026-05-20T22:42:07.165545+00:00
Dijual Rumah 8 X 15 Cluster Tampa Pik2 Tahap 1,4980000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,4.0,2.0,120.0,175.0,2026-05-20T22:42:13.054576+00:00
Rumah Golf Island Serenade Pik Pantai Indah Kapuk Murah Hook,21000000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,,578.0,447.0,2026-05-20T22:42:16.987571+00:00
Murah !! Dijual Rumah Hook Luas 220 Siap Huni Jalan 3 Mobil di Mitra Gading Villa,5000000000.0,Jakarta Utara,Kelapa Gading,7.0,4.0,3.0,220.0,178.0,2026-05-20T22:42:19.511776+00:00
Murah !! Dijual Rumah Hook 11X17 Minimalis di The Riviera Garden,5900000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,2.0,187.0,166.0,2026-05-20T22:42:22.519147+00:00
Murah !! DIJUAL CEPAT !! Rumah Standard 6 x 15 Butuh Renovasi di Kelapa Hybrida,1500000000.0,Jakarta Utara,Kelapa Gading,2.0,2.0,1.0,90.0,65.0,2026-05-20T22:42:24.905504+00:00
